Southern Comfort,Keith Carradine|Powers Boothe|Fred Ward|Franklyn Seales|T. K. Carter,Walter Hill,It's the land of hospitality... unless you don't belong there.,joke|louisiana|wilderness|swamp|national guard,1981
Gallipoli,Mel Gibson|Mark Lee|Bill Kerr|Gerda Nicolson|Harold Hopkins,Peter Weir,From a place you never heard of...a story you'll never forget.,world war i|battle assignment|troops|australia|turk,1981
Halloween II,Jamie Lee Curtis|Donald Pleasence|Charles Cyphers|Jeffrey Kramer|Lance Guest,Rick Rosenthal,The nightmare isn't over!,sheriff|mask|halloween|michael myers,1981
The Postman Always Rings Twice,Jack Nicholson|Jessica Lange|John Colicos|Michael Lerner|Anjelica Huston,Bob Rafelson,You Will Feel The Heat,sex|adultery|confession|based on novel|obsession,1981
Road Games,Stacy Keach|Jamie Lee Curtis|Marion Edward|Grant Page|Thaddeus Smith,Richard Franklin,On the world's loneliest highway it's not a game - it's murder!,australia|truck|suspense|serial killer|hitchhiker,1981
Porky's,Dan Monahan|Mark Herrier|Wyatt Knight|Cyril O'Reilly|Tony Ganios,Bob Clark,Keep an eye out for the funniest movie about growing up ever made!,male nudity|female nudity|sex|florida|virgin,1981
Reds,Warren Beatty|Diane Keaton|Edward Herrmann|Jack Nicholson|Jerzy Kosinski,Warren Beatty,Not since Gone With The Wind has there been a great romantic epic like it!,journalist|russian revolution 1917,1981
The Cannonball Run,Burt Reynolds|Roger Moore|Farrah Fawcett|Dean Martin|Dom DeLuise,Hal Needham,You'll root for them all...but you'll never guess who wins.,cross country race|all-star supporting cast,1981
Absence of Malice,Paul Newman|Sally Field|Bob Balaban|Melinda Dillon|Luther Adler,Sydney Pollack,Suppose you picked up this morning's newspaper and your life was a front page headline... and everything they said was accurate... but none of it was true.,prosecutor|newspaper reporter,1981
Time Bandits,John Cleese|Sean Connery|Shelley Duvall|Katherine Helmond|Ian Holm,Terry Gilliam,All the dreams you've ever had and not just the good ones.,treasure|map|magic|time travel|titanic,1981
Scanners,Stephen Lack|Jennifer O'Neill|Michael Ironside|Patrick McGoohan|Lawrence Dane,David Cronenberg,10 Seconds: The Pain Begins. 15 Seconds: You Can't Breathe. 20 Seconds: You Explode.,telepathy|telekinesis|mind control|psychic power|murder,1981
Victory,Michael Caine|Sylvester Stallone|Max von Sydow|PelÃ©|Carole Laure,John Huston,The Germans planned a spectaular match - the prisoners planned a spectacular escape.,escape|nazi germany|soccer,1981
Stripes,Bill Murray|Harold Ramis|Warren Oates|P.J. Soles|Sean Young,Ivan Reitman,The story of a man who wanted to keep the world safe for democracy...and meet girls.,date|ex-girlfriend|us army|military spoof,1981
Outland,Sean Connery|Peter Boyle|Frances Sternhagen|James Sikking|Kika Markham,Peter Hyams,On Jupiter's moon something deadly is happening.,jupiter|wife husband relationship|marshal|wife|dystopia,1981
Omen III: The Final Conflict,Sam Neill|Rossano Brazzi|Don Gordon|Lisa Harrow|Barnaby Holm,Graham Baker,The power of evil is no longer in the hands of a child.,london|ambassador|mephisto|devil's son|anti-christ,1981
Dead & Buried,James Farentino|Melody Anderson|Jack Albertson|Nancy Locke|Robert Englund,Gary Sherman,It will take your breath away. All of it.,sheriff|murder|corpse,1981
Blow Out,John Travolta|Nancy Allen|John Lithgow|Dennis Franz|Peter Boyden,Brian De Palma,Murder has a sound all of its own!,audio tape|hitman|president elections|noises|yell,1981
Death Hunt,Charles Bronson|Lee Marvin|Andrew Stevens|Carl Weathers|Ed Lauter,Peter R. Hunt,The Saga Of Two Rivals Who Clash As Enemies And Triumph As Heroes.,canada|wilderness|survival,1981
Nice Dreams,Cheech Marin|Tommy Chong|Stacy Keach|Evelyn Guerrero|Sandra Bernhard,Tommy Chong,The story of two enterprising young men who make an amazing amount of money selling ice cream.,male nudity|limousine|cannabis|stoned|endo,1981
The French Lieutenant's Woman,Meryl Streep|Jeremy Irons|Jeremy Irons|Hilton McRae|Emily Morgan,Karel Reisz,She was lost from the moment she saw him.,adultery|based on novel|love|lieutenant|tragedy,1981
The Howling,Patrick Macnee|Dennis Dugan|Christopher Stone|Belinda Balaski|Kevin McCarthy,Joe Dante,Imagine your worst fear a reality,insane asylum|werewolf|newswoman,1981
Ms .45,ZoÃ« Lund|Albert Sinkys|Darlene Stuto|Abel Ferrara|Bogey,Abel Ferrara,She was abused and violated. It will never happen again!,new york|rape|revenge|independent film|mute,1981
Cannibal Ferox,Giovanni Lombardo Radice|Robert Kerman|Danilo Mattei|Venantino Venantini|Fiamma Maglione,Umberto Lenzi,Banned in 31 countries!,colombia|tribe|jungle|torture|cannibal,1981
Clash of the Titans,Laurence Olivier|Claire Bloom|Maggie Smith|Jack Gwillim|Harry Hamlin,Desmond Davis,You will feel the power. Live the adventure. Experience the fantastic.,riddle|mythology|greek mythology|octopus|pegasus,1981
Lion of the Desert,Anthony Quinn|Rod Steiger|Oliver Reed|Irene Papas|Raf Vallone,Moustapha Akkad,He was a man of honor in a war without any.,italy|middle east|resistance|world war ii|libya,1981
Cutter's Way,Jeff Bridges|John Heard|Lisa Eichhorn|Ann Dusenberry|Stephen Elliott,Ivan Passer,Cutter does everything his way. Fighting. Loving. Working. Tracking down a killer.,california|prostitute|alcohol|vietnam|witness,1981
Student Bodies,Kristen Riter|Matthew Goldsby|Jerry Belson|Joe Flood|Mimi Weddell,Mickey Rose|Michael Ritchie,13Â½ Murders + 1423 Laughs = Student Bodies,countdown|parody|slasher|horror spoof|rubber chicken,1981
Galaxy of Terror,Edward Albert|Erin Moran|Ray Walston|Bernard Behrens|Zalman King,Bruce D. Clark,ALIEN was the beginningâ€¦ Hell Has Just Been Relocated!,alien|astronaut|alien possession|raped by monster|space monster,1981
Condorman,Michael Crawford|Oliver Reed|Barbara Carrera|James Hampton|Jean-Pierre Kalfon,Charles Jarrott,An action adventure romantic comedy spy story.,mission,1981
Ghost Story,Fred Astaire|Melvyn Douglas|Douglas Fairbanks Jr.|John Houseman|Craig Wasson,John Irvin,The time has come to tell the tale.,secret|ghost story,1981
The Burning,Brian Matthews|Leah Ayres|Brian Backer|Larry Joshua|Jason Alexander,Tony Maylam,A legend of terror isn't a campfire story anymore!,summer camp|woods|burned alive|camp|slasher,1981
Happy Birthday to Me,Melissa Sue Anderson|Glenn Ford|Lawrence Dane|Sharon Acker|Frances Hyland,J. Lee Thompson,It'll be a killer party!,slasher,1981
The Funhouse,Elizabeth Berridge|Shawn Carson|Jeanne Austin|Jack McDermott|Kevin Conway,Tobe Hooper,Pay to get in. PRAY to get out.,nudity|mask|carnival|horror|violence,1981
Looker,Albert Finney|James Coburn|Susan Dey|Leigh Taylor-Young|Estelle Omens,Michael Crichton,If Looks Could Kill...,model|plastic surgeon,1981
Caveman,Ringo Starr|Dennis Quaid|Shelley Long|Jack Gilford|Barbara Bach,Carl Gottlieb,A pre-histerical comedy!,stone age|slapstick|cavemen|prehistoric adventure|prehistoric times,1981
Hell Night,Linda Blair|Vince Van Patten|Peter Barton|Suki Goodwin|Kevin Brophy,Tom DeSimone,Pray for day.,college|serial killer|ghost|leopard print|scream queen,1981
My Bloody Valentine,Paul Kelman|Lori Hallier|Neil Affleck|Keith Knight|Alf Humphreys,George Mihalka,Cross your heart...and hope to die.,miner|murder|serial killer|masked killer|slasher,1981
Mommie Dearest,Faye Dunaway|Diana Scarwid|Steve Forrest|Howard Da Silva|Mara Hobel,Frank Perry,The meanest mother of them all...,ax|biography|sociopath|lawyer|mansion,1981
Neighbors,John Belushi|Kathryn Walker|Cathy Moriarty|Dan Aykroyd|Tim Kazurinsky,John G. Avildsen,Lock the doors... here come the Neighbors,family abandonment|dinner|cult film|sexual desire|mailbox,1981
Dark Night of the Scarecrow,Larry Drake|Charles Durning|Robert F. Lyons|Claude Earl Jones|Lane Smith,Frank De Felitta,The Original Classic,scarecrow,1981
Gregory's Girl,John Gordon Sinclair|Dee Hepburn|Jake D'Arcy|Clare Grogan|Robert Buchanan,Bill Forsyth,... there's a little bit of him in all of us.,scotland|italian|affection|advice|coming of age,1981
Bloody Birthday,Lori Lethin|Melinda Cordell|Julie Brown|Susan Strasberg|JosÃ© Ferrer,Ed Hunt,The Nightmare Begins With The Kids Next Door,sex|birthday|nudity|babysitter|elementary school,1981
Continental Divide,John Belushi|Blair Brown|Allen Garfield|Carlin Glynn|Tony Ganios,Michael Apted,When they met they heard bells. And that was just round one.,journalist|camping|rocky mountains|eagle|bear,1981
The Prowler,Vicky Dawson|Christopher Goutman|Lawrence Tierney|Farley Granger|Cindy Weintraub,Joseph Zito,It will freeze your blood.,nudity|mask|murder|psychopathic killer|gore,1981
Enter the Ninja,Franco Nero|Susan George|Christopher George|Sho Kosugi|Alex Courtney,Menahem Golan,Warriors of a lost martial art! Hired assassins ...human killing machines!,martial arts|fight|chase|philippines|ninjas,1981
Prince of the City,Treat Williams|Jerry Orbach|Richard Foronjy|Don Billett|Carmine Caridi,Sidney Lumet,A cop is turning. Nobody's safe.,new york|corruption|1970s|police,1981
Independence Day,Will Smith|Bill Pullman|Jeff Goldblum|Mary McDonnell|Judd Hirsch,Roland Emmerich,Earth. Take a good look. It might be your last.,spacecraft|patriotism|countdown|invasion|independence day,1996
Mission: Impossible,Tom Cruise|Jon Voight|Emmanuelle BÃ©art|Henry Czerny|Jean Reno,Brian De Palma,Expect the Impossible.,paris|london|cia|terrorist|secret identity,1996
Trainspotting,Ewan McGregor|Ewen Bremner|Jonny Lee Miller|Robert Carlyle|Kelly Macdonald,Danny Boyle,Choose life.,loss of child|drug addiction|ecstasy|drug dealer|junkie,1996
Fargo,William H. Macy|Frances McDormand|Steve Buscemi|Peter Stormare|Kristin RudrÃ¼d,Joel Coen,A lot can happen in the middle of nowhere.,cheating|ransom|salesclerk|winter|auto,1996
The Rock,Sean Connery|Nicolas Cage|Ed Harris|John Spencer|David Morse,Michael Bay,Alcatraz.  Only one man has ever broken out.  Now five million lives depend on two men breaking in.,san francisco|fbi|gas attack|alcatraz|hostage situation,1996
Mars Attacks!,Jack Nicholson|Glenn Close|Annette Bening|Pierce Brosnan|Danny DeVito,Tim Burton,Nice planet. We'll take it!,saving the world|total destruction|magic language|white house|mars,1996
Romeo + Juliet,Leonardo DiCaprio|Claire Danes|John Leguizamo|Harold Perrineau|Pete Postlethwaite,Baz Luhrmann,My only love sprung from my only hate.,shakespeare adaptation|star crossed lovers|teenage romance|masquerade|shakespeare's romeo and juliet,1996
Aladdin and the King of Thieves,Scott Weinger|Linda Larkin|Robin Williams|John Rhys-Davies|Gilbert Gottfried,Tad Stones,The Spectacular Adventure Continues!,musical|orient|genie,1996
Space Jam,Michael Jordan|Wayne Knight|Billy West|Dee Bradley Baker|Theresa Randle,Joe Pytka,Get ready to jam.,sport|basketball|doctor|basketball team|basketball game,1996
Eraser,Arnold Schwarzenegger|James Caan|Vanessa Williams|James Coburn|Robert Pastorelli,Chuck Russell,He will erase your past to protect your future.,suicide|ambush|showdown|hostage|traitor,1996
101 Dalmatians,Glenn Close|Jeff Daniels|Joely Richardson|Joan Plowright|Hugh Laurie,Stephen Herek,So many dogs. So little time.,london|fur|fashion designer|puppy|dalmatiner,1996
Phenomenon,John Travolta|Kyra Sedgwick|Forest Whitaker|Robert Duvall|Jeffrey DeMunn,Jon Turteltaub,Some things in life just can't be explained.,brain tumor|telekinesis|genius|terminal illness|doctor,1996
From Dusk Till Dawn,George Clooney|Quentin Tarantino|Harvey Keitel|Juliette Lewis|Ernest Liu,Robert Rodriguez,One night is all that stands between them and freedom. But it's going to be a hell of a night.,dancing|brother brother relationship|sexual obsession|showdown|sheriff,1996
A Time to Kill,Matthew McConaughey|Sandra Bullock|Samuel L. Jackson|Kevin Spacey|Oliver Platt,Joel Schumacher,Experience a time you'll never forget.,ku klux klan|rape|mississippi|jurors|blackmail,1996
Star Trek: First Contact,James Cromwell|Alfre Woodard|Alice Krige|Neal McDonough|Patrick Stewart,Jonathan Frakes,Resistance is futile.,federation|starfleet|borg|enterprise-e|cyborg,1996
Happy Gilmore,Adam Sandler|Christopher McDonald|Julie Bowen|Frances Bay|Carl Weathers,Dennis Dugan,He doesn't play golf... he destroys it.,loss of mother|loss of father|golf|sport|taxes,1996
Scream,David Arquette|Neve Campbell|Courteney Cox|Matthew Lillard|Rose McGowan,Wes Craven,Someone has taken their love of scary movies one step too far.,halloween|gore|serial killer|slasher|tabloid,1996
The Long Kiss Goodnight,Geena Davis|Samuel L. Jackson|Yvonne Zima|Craig Bierko|Tom Amandes,Renny Harlin,What's forgotten is not always gone.,assassination|amnesia|hostage|chase|black comedy,1996
Jerry Maguire,Tom Cruise|Cuba Gooding Jr.|RenÃ©e Zellweger|Kelly Preston|Alison Armitage,Cameron Crowe,Everybody loved him... Everybody disappeared.,stadium|career|sport|sports agent,1996
Matilda,Mara Wilson|Danny DeVito|Embeth Davidtz|Rhea Perlman|Pam Ferris,Danny DeVito,A little magic goes a long way.,parents kids relationship|difficult childhood|telekinesis|child prodigy|childhood trauma,1996
DragonHeart,Dennis Quaid|David Thewlis|Pete Postlethwaite|Dina Meyer|Julie Christie,Rob Cohen,You will believe.,kingdom|despot|immortality|village|army,1996
Daylight,Sylvester Stallone|Amy Brenneman|Viggo Mortensen|Dan Hedaya|Jay O. Sanders,Rob Cohen,No air. No escape. No time.,taxi|taxi driver|guard|survival|disaster,1996
The Quest,Jean-Claude Van Damme|Roger Moore|James Remar|Jack McGee|Louis Mandylor,Jean-Claude Van Damme,Go the distance,new york|bare knuckle boxing|himalaya|island|thailand,1996
Chain Reaction,Keanu Reeves|Morgan Freeman|Rachel Weisz|Fred Ward|Kevin Dunn,Andrew Davis,Reaction Time 8-4-96,fbi|hydrogen bomb|secret lab|energy supply|conspiracy,1996
Executive Decision,Kurt Russell|Steven Seagal|Halle Berry|John Leguizamo|Oliver Platt,Stuart Baird,Fasten your seat belts,bomb|ransom|hostage|airplane|hijacking,1996
Twister,Helen Hunt|Bill Paxton|Cary Elwes|Jami Gertz|Philip Seymour Hoffman,Jan de Bont,The Dark Side of Nature.,wife husband relationship|tornado|twister|oklahoma|metereologist,1996
Ransom,Mel Gibson|Gary Sinise|Delroy Lindo|Rene Russo|Lili Taylor,Ron Howard,Someone is going to pay.,bounty|loss of child|yellow press|fbi|baby-snatching,1996
D3: The Mighty Ducks,Emilio Estevez|Jeffrey Nordling|David Selby|Heidi Kling|Joshua Jackson,Robert Lieberman,No Fear. No Limits. No Brakes. Just Ducks.,college|sport|scholarship|hockey player|hockey coach,1996
The Cable Guy,Jim Carrey|Matthew Broderick|Leslie Mann|Jack Black|George Segal,Ben Stiller,There's no such thing as free cable.,prison|prostitute|karaoke|black comedy|cable guy,1996
Sleepers,Robert De Niro|Brad Pitt|Kevin Bacon|Jason Patric|Ron Eldard,Barry Levinson,When friendship runs deeper than blood.,child abuse|sadistic|sexual abuse|pastor|repayment,1996
The Frighteners,Michael J. Fox|Jeffrey Combs|Jake Busey|Chi McBride|Trini Alvarado,Peter Jackson,No Rest for the Wicked.,judge|architect|ghost world|hell|grim reaper,1996
Broken Arrow,John Travolta|Christian Slater|Samantha Mathis|Delroy Lindo|Bob Gunton,John Woo,Prepare to Go Ballistic.,helicopter|river|captain|underground|mexican standoff,1996
Crash,James Spader|Deborah Kara Unger|Holly Hunter|Elias Koteas|Rosanna Arquette,David Cronenberg,Love in the dying moments of the twentieth century.,gay|sexual obsession|adultery|sadistic|sexuality,1996
Escape from L.A.,Kurt Russell|Stacy Keach|Steve Buscemi|Pam Grier|Cliff Robertson,John Carpenter,Snake Is Back.,prison|u.s. president|earthquake|dystopia|attempt to escape,1996
The Arrival,Charlie Sheen|Lindsay Crouse|Richard Schiff|Ron Silver|Teri Polo,David Twohy,The greatest danger facing our world has been the planet's best kept secret... until now.,greenhouse effect|global warming|extraterrestrial|astronomer|conspiracy,1996
Swingers,Jon Favreau|Vince Vaughn|Ron Livingston|Patrick Van Horn|Alex DÃ©sert,Doug Liman,Cocktails first. Questions later.,independent film|stuffed animal|hollywood|drink|swinger,1996
Striptease,Demi Moore|Burt Reynolds|Armand Assante|Ving Rhames|Robert Patrick,Andrew Bergman,Some People Get Into Trouble No Matter What They WEAR.,blackmail|strip club|striptease|police|us kongress,1996
The Fan,Robert De Niro|Wesley Snipes|Ellen Barkin|John Leguizamo|Benicio del Toro,Tony Scott,All fans have a favorite player.  This one has a favorite target.,sport|luck|san francisco giants|child custody|baseball pitcher,1996
Jack,Robin Williams|Diane Lane|Brian Kerwin|Jennifer Lopez|Bill Cosby,Francis Ford Coppola,Jack Powell is about to tackle his biggest adventure ever... the fifth grade!,age difference|appearance|body exchange|genetics,1996
Barb Wire,Pamela Anderson|Temuera Morrison|Victoria Rowell|Jack Noseworthy|Udo Kier,David Hogan,Don't call me babe!,scientist bar|electrical torture|pretending to be a prostitute|sprayed with water|pressure washer,1996
Courage Under Fire,Denzel Washington|Meg Ryan|Lou Diamond Phillips|Matt Damon|Michael Moriarty,Edward Zwick,A medal for honor. A search for justice. A battle for truth.,gulf war|pilot|us army|praise|rescue mission,1996
That Thing You Do!,Tom Everett Scott|Johnathon Schaech|Tom Hanks|Steve Zahn|Ethan Embry,Tom Hanks,In every life there comes a time when that dream you dream becomes that thing you do.,pop star|musical|record label|music|music band,1996
Thinner,Robert John Burke|Joe Mantegna|Lucinda Jenney|Michael Constantine|Kari Wuhrer,Tom Holland,Let the curse fit the crime.,blow job|curse|fat suit|steven king,1996
2 Days in the Valley,Danny Aiello|Greg Cruttwell|Jeff Daniels|Teri Hatcher|Charlize Theron,John Herzfeld,You have one minute to decide the rest of your life.,detective|assassin|jealousy|hostage|cocaine,1996
Set  It Off,Jada Pinkett Smith|Queen Latifah|Vivica A. Fox|Kimberly Elise|Blair Underwood,F. Gary Gray,It's about crime. It's about payback. It's about survival.,single parent|bank robber|last chance|los angeles,1996
The Portrait of a Lady,Nicole Kidman|John Malkovich|Barbara Hershey|Mary-Louise Parker|Christian Bale,Jane Campion,Based on the Novel by Henry James.,europe|friendship|intellectual|money|american,1996
The Craft,Fairuza Balk|Neve Campbell|Robin Tunney|Rachel True|Skeet Ulrich,Andrew Fleming,Welcome to the witching hour.,witch|suicide attempt|becoming an adult|puberty|sorcery,1996
House Arrest,Jamie Lee Curtis|Kevin Pollak|Kyle Howard|Jennifer Love Hewitt|Jennifer Tilly,Harry Winer,There's More Than One Way To Keep A Marriage Together...,basement|children|divorce,1996
One Fine Day,Michelle Pfeiffer|George Clooney|Mae Whitman|Alex D. Linz|Charles Durning,Michael Hoffman,She was having a perfectly bad day... Then he came along and spoiled it.,single parent|single father,1996
Kingpin,Woody Harrelson|Randy Quaid|Vanessa Angel|Bill Murray|Chris Elliott,Bobby Farrelly|Peter Farrelly,You wouldn't want to meet these pinheads in an alley.,sport|handicap|sexual favor|star spangled banner|bowling team,1996
The Preacher's Wife,Denzel Washington|Whitney Houston|Courtney B. Vance|Gregory Hines|Jenifer Lewis,Penny Marshall,They needed help. What they got was a miracle.,angel|church choir|gospel|reverend|crisis of faith,1996
Foxfire,Angelina Jolie|Hedy Burress|Jenny Lewis|Jenny Shimizu|Sarah Rosenberg,Annette Haywood-Carter,It took them 17 years to learn the rules. And one week to break them all.,tattoo|prison|based on novel|hostage|fight,1996
The Glimmer Man,Steven Seagal|Keenen Ivory Wayans|Bob Gunton|Brian Cox|Michelle Johnson,John Gray,Two good cops. One bad situation.,secret agent|past|cop|series of murders|homicide detective,1996
Bulletproof,Damon Wayans|Adam Sandler|James Caan|Robert Swenson|James Farentino,Ernest R. Dickerson,Tough cop. Hostile witness.,undercover|friendship|police|cop|bullet wound,1996
The Truth About Cats & Dogs,Uma Thurman|Jamie Foxx|Janeane Garofalo|Ben Chaplin|James McCaffrey,Michael Lehmann,Brian's about to discover the woman he loves isn't the woman he loves.,radio presenter|false identity|decoy|beguilement|love,1996
Evita,Madonna|Antonio Banderas|Jonathan Pryce|Jimmy Nail|Victoria Sus,Alan Parker,The Most Anticipated Motion Picture Event of The Year,hooker|deification|dancehall hostess|perÃ³nism|argentine president,1996
City Hall,Al Pacino|John Cusack|Bridget Fonda|Danny Aiello|Martin Landau,Harold Becker,It started with a shootout on a rainswept street and ended in a scandal that shattered New York.,corruption|undercover|war on drugs|mayor|drug dealer,1996
Fear,Mark Wahlberg|Reese Witherspoon|William Petersen|Alyssa Milano|Amy Brenneman,James Foley,Together forever. Or else.,psychopath|teenage girl,1996
Maximum Risk,Jean-Claude Van Damme|Natasha Henstridge|Jean-Hugues Anglade|Zach Grenier|Paul Ben-Victor,Ringo Lam,The Other Side of Safety.,mistake in person|dying and death|twin brother|russian mafia,1996
Fled,Laurence Fishburne|Stephen Baldwin|Salma Hayek|Will Patton|Robert John Burke,Kevin Hooks,See how they run.,hacker|undercover agent|mafia|chain gang|fugitive,1996
The Associate,Whoopi Goldberg|Dianne Wiest|Eli Wallach|Tim Daly|Bebe Neuwirth,Donald Petrie,Behind Every Great Man Is A Woman... Wishing He'd Get The Hell Out Of Her Way.,career|sexism|autonomy|broker|wall street,1996
She's the One,Edward Burns|Michael McGlone|Cameron Diaz|Jennifer Aniston|John Mahoney,Edward Burns,A romantic comedy about two brothers... and the one thing that came between them.,brother brother relationship|taxi|ex-girlfriend|love of one's life|bride,1996
Jane Eyre,Anna Paquin|Charlotte Gainsbourg|William Hurt|Joan Plowright|Nic Knight,Franco Zeffirelli,The passionate tale of forbidden secrets!,aunt|gentleman,1996
Eye for an Eye,Sally Field|Kiefer Sutherland|Ed Harris|Beverly D'Angelo|Charlayne Woodard,John Schlesinger,What do you do when justice fails?,rape|gun|self-defense|grieving parents,1996
Beavis and Butt-Head Do America,Mike Judge|Bruce Willis|Demi Moore|Robert Stack,Mike Judge,Coming to a screen bigger than your TV.,washington d.c.|casino|hotel|sun|television,1996
The Crow: City of Angels,Vincent PÃ©rez|Mia Kirshner|Iggy Pop|Thomas Jane|Richard Brooks,Tim Pope,Believe in the power of another,tattoo|loss of son|crow|independent film|duel,1996
The Crucible,Daniel Day-Lewis|Winona Ryder|Paul Scofield|Joan Allen|Bruce Davison,Nicholas Hytner,Arthur Miller's timeless tale of truth on trial.,witch|massachusetts|passion|satan|curse,1996
Poison Ivy II: Lily,Alyssa Milano|Johnathon Schaech|Xander Berkeley|Belinda Bauer|Camilla Belle,Anne Goursaud,Passion. Seduction. Betrayal. Lily wanted to be just like Ivy.,sex|obsession|diary|murder|student,1996
James and the Giant Peach,Miriam Margolyes|Joanna Lumley|Pete Postlethwaite|Susan Sarandon|Richard Dreyfuss,Henry Selick,Adventures this big don't grow on trees.,based on novel|garden|loss of parents|magic potion|aunt,1996
Muppet Treasure Island,Tim Curry|Kevin Bishop|Jennifer Saunders|Billy Connolly|Dave Goelz,Brian Henson,Set sail for Muppet mayhem!,island|pirate gang|puppet|treasure hunt,1996
Emma,Gwyneth Paltrow|Toni Collette|Alan Cumming|Ewan McGregor|Jeremy Northam,Douglas McGrath,Cupid is armed and dangerous!,based on novel|make a match|jane austen|matchmaking,1996
The Birdcage,Robin Williams|Gene Hackman|Nathan Lane|Dianne Wiest|Grant Heslov,Mike Nichols,Come as you are.,gay|travestie|homophobia|gay kiss|coming out,1996
Tin Cup,Kevin Costner|Don Johnson|Cheech Marin|George Perez|Rene Russo,Ron Shelton,Golf Pro. Love Amateur.,lover (female)|golf|man-woman relation|sport|woman between two men,1996
High School High,Jon Lovitz|Tia Carrere|Louise Fletcher|Mekhi Phifer|Natasha Gregson Wagner,Hart Bochner,A Dangerous Mind is a terrible thing to waste,high school|school|spoof|los angeles,1996
The First Wives Club,Bette Midler|Goldie Hawn|Diane Keaton|Maggie Smith|Dan Hedaya,Hugh Wilson,Don't get mad. Get everything.,divorce|divorced woman|reunited friends,1996
Sling Blade,Billy Bob Thornton|Dwight Yoakam|J. T. Walsh|John Ritter|Lucas Black,Billy Bob Thornton,A simple man. A difficult choice.,independent film|repair shop|southern|death threat|story,1996
Marvin's Room,Diane Keaton|Meryl Streep|Leonardo DiCaprio|Robert De Niro|Hume Cronyn,Jerry Zaks,A story about the years that keep us apart... And the moments that bring us together.,sister sister relationship|sister|leukemia|reunion|cancer,1996
Bed of Roses,Christian Slater|Mary Stuart Masterson|Pamela Adlon|Josh Brolin|Brian Tarantina,Michael Goldenberg,He gave her flowers. She gave him a chance.,florist|family relationships,1996
Blood and Wine,Jack Nicholson|Stephen Dorff|Jennifer Lopez|Judy Davis|Michael Caine,Bob Rafelson,There is no honour amongst thieves.,robbery|gun|fight|love|murder,1996
Mary Reilly,Julia Roberts|John Malkovich|George Cole|Michael Gambon|Glenn Close,Stephen Frears,The untold story of Jekyll and Hyde,servant|monster|laboratory|jekyll and hyde|housemaid,1996
The Ghost and the Darkness,Michael Douglas|Val Kilmer|Tom Wilkinson|John Kani|Emily Mortimer,Stephen Hopkins,Prey For The Hunters,africa|lion|bridge|based on true story|kenya,1996
I Shot Andy Warhol,Lili Taylor|Jared Harris|Stephen Dorff|Martha Plimpton|Danny Morgenstern,Mary Harron,You only get one shot at fame.,independent film|woman director,1996
Unforgettable,Ray Liotta|Linda Fiorentino|Peter Coyote|Christopher McDonald|David Paymer,John Dahl,He loved her. He lost her. He won't let her memory die... until it tells him who killed her.,wife husband relationship|experiment|police|murder|suspense,1996
Shine,Geoffrey Rush|Noah Taylor|Armin Mueller-Stahl|Justin Braine|Sonia Todd,Scott Hicks,A true story of the mystery of music and the miracle of love,letter|jumping|child prodigy|pool|pianist,1996
The Juror,Demi Moore|Alec Baldwin|Joseph Gordon-Levitt|Anne Heche|James Gandolfini,Brian Gibson,There is no defense.,jurors|blackmail|court case|son|trial,1996
Lone Star,Chris Cooper|Matthew McConaughey|Elizabeth PeÃ±a|Kris Kristofferson|Joe Morton,John Sayles,John Sayles invites you to return to the scene of the crime.,sheriff|family secrets|dark secrets,1996
Flipper,Elijah Wood|Paul Hogan|Jonathan Banks|Jason Fuchs|Robert Deacon,Alan Shapiro,This summer it's finally safe to go back in the water.,dolphin|florida|florida keys|summer,1996
A Very Brady Sequel,Shelley Long|Gary Cole|Christopher Daniel Barnes|Christine Taylor|Paul Sutera,Arlene Sanford,The more everything changes the more they stay the same.,hawaii|wedding|family vacation|family|woman director,1996
Tremors 2: Aftershocks,Fred Ward|Chris Gartin|Helen Shaver|Michael Gross|Marcelo Tubert,S. S. Wilson,The Worms have turned.,small town|stranded|graboids|giant worm|oil refinery,1996
Kazaam,Shaquille O'Neal|Francis Capra|Ally Walker|James Acheson,Paul Michael Glaser,The world's most powerful genie has just met his match,new york|wish|genie,1996
Sgt. Bilko,Steve Martin|Dan Aykroyd|Phil Hartman|Glenne Headly|Daryl Mitchell,Jonathan Lynn,All he ever wanted was an honest week's pay for an honest day's work.,gulf war|us army|based on tv series|military spoof,1996
Freeway,Kiefer Sutherland|Reese Witherspoon|Wolfgang Bodison|Dan Hedaya|Amanda Plummer,Matthew Bright,Her life is no fairy tale.,prison|attempt to escape|step father|independent film|hitchhiker,1996
Spy Hard,Leslie Nielsen|Nicollette Sheridan|Charles Durning|Marcia Gay Harden|Barry Bostwick,Rick Friedberg,All the action. All the women. Half the intelligence.,atomic bomb|spoof|james bond spoof,1996
The Phantom,Billy Zane|Kristy Swanson|Treat Williams|Catherine Zeta-Jones|James Remar,Simon Wincer,Slam Evil!,secret identity|gold|gangster boss|phantom|silver,1996
The Adventures of Pinocchio,Martin Landau|Jonathan Taylor Thomas|GeneviÃ¨ve Bujold|Udo Kier|Bebe Neuwirth,Steve Barron,A new angle on the classic tale... And that's no lie!,italy|father-son relationship|pinocchio|love|school,1996
Bio-Dome,Pauly Shore|Stephen Baldwin|Joey Lauren Adams|Teresa Hill|William Atherton,Jason Bloom,Bud and Doyle are here to save the world. But who's gonna save the world from Bud and Doyle?,biotope|vegetarian|pollution,1996
